artist_name,album_name,album_id,track_name,track_id,popularity,release_date,duration_ms,explicit,external_urls,is_local,preview_url,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Feid,SIXDO,31L7J7AO993tSBxAunoeoa,La Pasamos CXBRXN,672zDo2nzWSoIIQ7zD5kuj,75,2022-12-02,228640,True,https://open.spotify.com/track/672zDo2nzWSoIIQ7zD5kuj,False,https://p.scdn.co/mp3-preview/5266a7495fa2761747810bab65604ec7676e0736?cid=78e434819ce74de2a9da9bd344483f65,1,0.785,0.734,6,-4.686,1,0.0778,0.117,1.13e-06,0.185,0.561,94.049,audio_features,672zDo2nzWSoIIQ7zD5kuj,spotify:track:672zDo2nzWSoIIQ7zD5kuj,https://api.spotify.com/v1/tracks/672zDo2nzWSoIIQ7zD5kuj,https://api.spotify.com/v1/audio-analysis/672zDo2nzWSoIIQ7zD5kuj,228640,4
Justin Quiles,La Esquina del Mall,6TJiIMlNiG56NiToULGmF8,La Esquina del Mall,3WtymOJb6mGqTzU9wlRzck,69,2022-10-06,207387,True,https://open.spotify.com/track/3WtymOJb6mGqTzU9wlRzck,False,https://p.scdn.co/mp3-preview/605cedb14bc741cc2b25d2635d771809e5e11272?cid=78e434819ce74de2a9da9bd344483f65,1,0.701,0.628,6,-5.026,1,0.293,0.243,0.0,0.333,0.777,189.893,audio_features,3WtymOJb6mGqTzU9wlRzck,spotify:track:3WtymOJb6mGqTzU9wlRzck,https://api.spotify.com/v1/tracks/3WtymOJb6mGqTzU9wlRzck,https://api.spotify.com/v1/audio-analysis/3WtymOJb6mGqTzU9wlRzck,207388,3
Blessd,Instagram (Remix),2VJLr9Szd9xv7Dcrey5oOd,Instagram - Remix,6yMJejrOneyPtkDnrZkEVQ,69,2022-10-14,243622,True,https://open.spotify.com/track/6yMJejrOneyPtkDnrZkEVQ,False,https://p.scdn.co/mp3-preview/d3b3ab290307c7e77c6281b162fa9cfcd83bb354?cid=78e434819ce74de2a9da9bd344483f65,1,0.787,0.677,11,-2.825,1,0.228,0.199,0.000316,0.0584,0.966,179.951,audio_features,6yMJejrOneyPtkDnrZkEVQ,spotify:track:6yMJejrOneyPtkDnrZkEVQ,https://api.spotify.com/v1/tracks/6yMJejrOneyPtkDnrZkEVQ,https://api.spotify.com/v1/audio-analysis/6yMJejrOneyPtkDnrZkEVQ,243623,4
Maluma,Mojando Asientos (feat. Feid),7d2q5cmU01iy4lToXvQ1qB,Mojando Asientos (feat. Feid),0LKu09Iq053CEUZ5ktQEWc,73,2022-03-24,252162,True,https://open.spotify.com/track/0LKu09Iq053CEUZ5ktQEWc,False,https://p.scdn.co/mp3-preview/7fbdb9ced291f2652f1246cee1c4e847c3d5ae63?cid=78e434819ce74de2a9da9bd344483f65,1,0.773,0.767,7,-4.019,1,0.0819,0.0352,0.0,0.299,0.49,94.99,audio_features,0LKu09Iq053CEUZ5ktQEWc,spotify:track:0LKu09Iq053CEUZ5ktQEWc,https://api.spotify.com/v1/tracks/0LKu09Iq053CEUZ5ktQEWc,https://api.spotify.com/v1/audio-analysis/0LKu09Iq053CEUZ5ktQEWc,252162,4
Anuel AA,LLNM2,6DJslQtfD7mGFGZpfiyrVf,EL NENE,5erXVUirf9qivKY5sJOanE,69,2022-12-09,179999,True,https://open.spotify.com/track/5erXVUirf9qivKY5sJOanE,False,https://p.scdn.co/mp3-preview/80123d95d7bfbbc6e0567968ba9a90f3f23e0cf4?cid=78e434819ce74de2a9da9bd344483f65,15,0.798,0.47,8,-7.623,1,0.0753,0.111,0.000401,0.0502,0.233,130.075,audio_features,5erXVUirf9qivKY5sJOanE,spotify:track:5erXVUirf9qivKY5sJOanE,https://api.spotify.com/v1/tracks/5erXVUirf9qivKY5sJOanE,https://api.spotify.com/v1/audio-analysis/5erXVUirf9qivKY5sJOanE,180000,4
Jowell & Randy,Si Te Pillo,3oqhHO8MGpzpqyHEyyIdu9,Si Te Pillo,2CT2oLeINCEuTEBrkTLUgD,69,2022-12-15,219721,True,https://open.spotify.com/track/2CT2oLeINCEuTEBrkTLUgD,False,https://p.scdn.co/mp3-preview/41d77b20113b2ce6b3f09492c50651e98e9edc90?cid=78e434819ce74de2a9da9bd344483f65,1,0.687,0.781,7,-4.657,0,0.0944,0.166,4.32e-06,0.255,0.655,180.1,audio_features,2CT2oLeINCEuTEBrkTLUgD,spotify:track:2CT2oLeINCEuTEBrkTLUgD,https://api.spotify.com/v1/tracks/2CT2oLeINCEuTEBrkTLUgD,https://api.spotify.com/v1/audio-analysis/2CT2oLeINCEuTEBrkTLUgD,219721,4
Alejo,Location,1GrXGufWR0SpirLdB3fIMj,Location,0tvrucEjmw7aNS9qBSHO4l,70,2022-05-27,125109,True,https://open.spotify.com/track/0tvrucEjmw7aNS9qBSHO4l,False,https://p.scdn.co/mp3-preview/048a10aa0f8c50e162cf72ae904f88715f9f9c86?cid=78e434819ce74de2a9da9bd344483f65,1,0.859,0.534,9,-9.23,1,0.151,0.192,0.0,0.121,0.264,95.039,audio_features,0tvrucEjmw7aNS9qBSHO4l,spotify:track:0tvrucEjmw7aNS9qBSHO4l,https://api.spotify.com/v1/tracks/0tvrucEjmw7aNS9qBSHO4l,https://api.spotify.com/v1/audio-analysis/0tvrucEjmw7aNS9qBSHO4l,125109,4
Chris Jedi,DURO,6uE584km2jae91nY5N9yE4,DURO,6Bix1x2zJnlvuLr2Xb6CXf,70,2022-11-04,218320,True,https://open.spotify.com/track/6Bix1x2zJnlvuLr2Xb6CXf,False,https://p.scdn.co/mp3-preview/e3cb411ca76ff247ed0d764671c26522fdc0bc04?cid=78e434819ce74de2a9da9bd344483f65,1,0.678,0.81,8,-3.949,0,0.121,0.522,1.11e-05,0.274,0.629,171.972,audio_features,6Bix1x2zJnlvuLr2Xb6CXf,spotify:track:6Bix1x2zJnlvuLr2Xb6CXf,https://api.spotify.com/v1/tracks/6Bix1x2zJnlvuLr2Xb6CXf,https://api.spotify.com/v1/audio-analysis/6Bix1x2zJnlvuLr2Xb6CXf,218320,4
"Galante ""El Emperador""",I Like You,6XFmKeb1f0qZGUy4SVvCQG,I Like You,5YkrfLYzpBntlbyZuYjJPS,56,2022-12-02,131463,False,https://open.spotify.com/track/5YkrfLYzpBntlbyZuYjJPS,False,https://p.scdn.co/mp3-preview/3896df8e7dc1711fdebeb1e331f26edfa7ee5df3?cid=78e434819ce74de2a9da9bd344483f65,1,0.575,0.515,10,-10.367,0,0.201,0.111,0.0,0.102,0.368,87.149,audio_features,5YkrfLYzpBntlbyZuYjJPS,spotify:track:5YkrfLYzpBntlbyZuYjJPS,https://api.spotify.com/v1/tracks/5YkrfLYzpBntlbyZuYjJPS,https://api.spotify.com/v1/audio-analysis/5YkrfLYzpBntlbyZuYjJPS,110000,4
Polimá Westcoast,LACONE,05nsQTXQ0rPJbqnW4uOxx2,LACONE,4Rjq1TZbF0bDstOs6SiI6J,78,2022-11-25,260952,False,https://open.spotify.com/track/4Rjq1TZbF0bDstOs6SiI6J,False,https://p.scdn.co/mp3-preview/7132dba3efb7baa60d52111158fb03ca39a10ccf?cid=78e434819ce74de2a9da9bd344483f65,1,0.798,0.718,8,-6.237,0,0.0443,0.263,0.0,0.142,0.727,126.01,audio_features,4Rjq1TZbF0bDstOs6SiI6J,spotify:track:4Rjq1TZbF0bDstOs6SiI6J,https://api.spotify.com/v1/tracks/4Rjq1TZbF0bDstOs6SiI6J,https://api.spotify.com/v1/audio-analysis/4Rjq1TZbF0bDstOs6SiI6J,260952,4
Natti Natasha,Mayor Que Usted,39bS0KqiLzhJvitnTt7Y4W,Mayor Que Usted,7d7aPD2oxuzjhOZnu4Dj23,70,2022-06-17,233519,False,https://open.spotify.com/track/7d7aPD2oxuzjhOZnu4Dj23,False,https://p.scdn.co/mp3-preview/6910311cf48cdf613df836b036084fc64600c9a0?cid=78e434819ce74de2a9da9bd344483f65,1,0.625,0.839,6,-4.824,0,0.0927,0.00762,2.35e-05,0.464,0.771,184.08,audio_features,7d7aPD2oxuzjhOZnu4Dj23,spotify:track:7d7aPD2oxuzjhOZnu4Dj23,https://api.spotify.com/v1/tracks/7d7aPD2oxuzjhOZnu4Dj23,https://api.spotify.com/v1/audio-analysis/7d7aPD2oxuzjhOZnu4Dj23,233520,4
Anuel AA,LLNM2,6DJslQtfD7mGFGZpfiyrVf,BRRR,029cuB69yYCgVHND32hjcT,68,2022-12-09,216754,True,https://open.spotify.com/track/029cuB69yYCgVHND32hjcT,False,https://p.scdn.co/mp3-preview/a97a3df83e9fecb75cc80cf2935cd5b4878ffc94?cid=78e434819ce74de2a9da9bd344483f65,1,0.702,0.876,10,-3.066,0,0.154,0.377,0.0105,0.121,0.593,94.014,audio_features,029cuB69yYCgVHND32hjcT,spotify:track:029cuB69yYCgVHND32hjcT,https://api.spotify.com/v1/tracks/029cuB69yYCgVHND32hjcT,https://api.spotify.com/v1/audio-analysis/029cuB69yYCgVHND32hjcT,216755,4
Sebastian Yatra,Dharma,4qgRDM8Gyurf5hXV3LBmT8,Tacones Rojos,6ylDpki1VpIsc525KC1ojF,74,2022-01-28,189333,False,https://open.spotify.com/track/6ylDpki1VpIsc525KC1ojF,False,https://p.scdn.co/mp3-preview/63aa92dd030ae82fa7b2a0aa93f1d4195299d8f5?cid=78e434819ce74de2a9da9bd344483f65,5,0.746,0.844,11,-3.499,0,0.0359,0.062,0.0,0.149,0.934,123.014,audio_features,6ylDpki1VpIsc525KC1ojF,spotify:track:6ylDpki1VpIsc525KC1ojF,https://api.spotify.com/v1/tracks/6ylDpki1VpIsc525KC1ojF,https://api.spotify.com/v1/audio-analysis/6ylDpki1VpIsc525KC1ojF,189333,4
Feid,SIXDO,31L7J7AO993tSBxAunoeoa,Le Pido a DIOS,4TFNKnMWjcMWzpkSwQrrcu,74,2022-12-02,165880,True,https://open.spotify.com/track/4TFNKnMWjcMWzpkSwQrrcu,False,https://p.scdn.co/mp3-preview/7c1be5fb30c683866e21d71078dd6bc8efa7a501?cid=78e434819ce74de2a9da9bd344483f65,6,0.626,0.597,3,-5.094,0,0.0991,0.0167,6.2e-06,0.109,0.883,174.958,audio_features,4TFNKnMWjcMWzpkSwQrrcu,spotify:track:4TFNKnMWjcMWzpkSwQrrcu,https://api.spotify.com/v1/tracks/4TFNKnMWjcMWzpkSwQrrcu,https://api.spotify.com/v1/audio-analysis/4TFNKnMWjcMWzpkSwQrrcu,165880,4
Anuel AA,¿Qué Nos Pasó?,4q4kJrDt0OcTP2of4YUuHR,¿Qué Nos Pasó?,7k3qWn8D43a5ISa3x8lJux,71,2022-05-26,245738,True,https://open.spotify.com/track/7k3qWn8D43a5ISa3x8lJux,False,https://p.scdn.co/mp3-preview/e52f9f432c860816a081f7b783bdc5f623fc1da0?cid=78e434819ce74de2a9da9bd344483f65,1,0.703,0.694,3,-4.808,0,0.0607,0.436,5.8e-06,0.12,0.298,95.0,audio_features,7k3qWn8D43a5ISa3x8lJux,spotify:track:7k3qWn8D43a5ISa3x8lJux,https://api.spotify.com/v1/tracks/7k3qWn8D43a5ISa3x8lJux,https://api.spotify.com/v1/audio-analysis/7k3qWn8D43a5ISa3x8lJux,245739,4
Anuel AA,Si Yo Me Muero,0qoyE1dUs4lVj1g0QMV4KH,Si Yo Me Muero,4qpTCXnBSPtkMEmdE4Dzi8,65,2022-11-23,201386,True,https://open.spotify.com/track/4qpTCXnBSPtkMEmdE4Dzi8,False,https://p.scdn.co/mp3-preview/4d535bab057ceaafd18761d2706d9610c7217ae7?cid=78e434819ce74de2a9da9bd344483f65,1,0.755,0.703,1,-6.922,1,0.0757,0.0461,0.0,0.12,0.369,93.943,audio_features,4qpTCXnBSPtkMEmdE4Dzi8,spotify:track:4qpTCXnBSPtkMEmdE4Dzi8,https://api.spotify.com/v1/tracks/4qpTCXnBSPtkMEmdE4Dzi8,https://api.spotify.com/v1/audio-analysis/4qpTCXnBSPtkMEmdE4Dzi8,201387,4
KAROL G,La Vida Es Una (From Puss in Boots: The Last Wish),4IhIx79me6iItoaJzR0Xqb,La Vida Es Una (From Puss in Boots: The Last Wish),35HgzqAoEZ28Ovq7kb9nDz,70,2022-12-08,189838,False,https://open.spotify.com/track/35HgzqAoEZ28Ovq7kb9nDz,False,https://p.scdn.co/mp3-preview/8ef7ef043e29bccada222e0196a93d5d99d1a05f?cid=78e434819ce74de2a9da9bd344483f65,1,0.819,0.777,10,-7.156,0,0.0513,0.0708,0.000358,0.0973,0.625,109.979,audio_features,35HgzqAoEZ28Ovq7kb9nDz,spotify:track:35HgzqAoEZ28Ovq7kb9nDz,https://api.spotify.com/v1/tracks/35HgzqAoEZ28Ovq7kb9nDz,https://api.spotify.com/v1/audio-analysis/35HgzqAoEZ28Ovq7kb9nDz,189838,4
El Alfa,LOS APARATOS,4l8c1V5208sGn5IkInMzUi,LOS APARATOS,4SSbtLDkepeOHAckM1FCBP,68,2022-08-03,232843,False,https://open.spotify.com/track/4SSbtLDkepeOHAckM1FCBP,False,https://p.scdn.co/mp3-preview/eb592257bdb279c5ef9f836a5e6ad90214b215f3?cid=78e434819ce74de2a9da9bd344483f65,1,0.868,0.878,1,-3.294,1,0.038,0.0509,0.00052,0.0857,0.899,112.987,audio_features,4SSbtLDkepeOHAckM1FCBP,spotify:track:4SSbtLDkepeOHAckM1FCBP,https://api.spotify.com/v1/tracks/4SSbtLDkepeOHAckM1FCBP,https://api.spotify.com/v1/audio-analysis/4SSbtLDkepeOHAckM1FCBP,232843,4
Daddy Yankee,LEGENDADDY,3rlJCPz7s7bTifG57wjFpt,HOT,5Pg4qYTcvCUBBq3jBhKq0t,66,2022-03-25,154493,True,https://open.spotify.com/track/5Pg4qYTcvCUBBq3jBhKq0t,False,https://p.scdn.co/mp3-preview/3574ee3c8009a79de7309fa94e241639e50aab9b?cid=78e434819ce74de2a9da9bd344483f65,14,0.898,0.677,11,-6.422,0,0.243,0.0223,0.0,0.35,0.578,130.027,audio_features,5Pg4qYTcvCUBBq3jBhKq0t,spotify:track:5Pg4qYTcvCUBBq3jBhKq0t,https://api.spotify.com/v1/tracks/5Pg4qYTcvCUBBq3jBhKq0t,https://api.spotify.com/v1/audio-analysis/5Pg4qYTcvCUBBq3jBhKq0t,154493,4
Piso 21,777,6U2Ncrmi1EeBQQz2NNgh1M,Los Cachos,3eUR4NZa2hc8ZulyFYdCv8,72,2022-10-13,212304,False,https://open.spotify.com/track/3eUR4NZa2hc8ZulyFYdCv8,False,https://p.scdn.co/mp3-preview/a8749309af7f979c082ec4c3ea3e2bcf9521aba3?cid=78e434819ce74de2a9da9bd344483f65,1,0.774,0.73,0,-3.865,1,0.134,0.108,0.0,0.194,0.421,91.966,audio_features,3eUR4NZa2hc8ZulyFYdCv8,spotify:track:3eUR4NZa2hc8ZulyFYdCv8,https://api.spotify.com/v1/tracks/3eUR4NZa2hc8ZulyFYdCv8,https://api.spotify.com/v1/audio-analysis/3eUR4NZa2hc8ZulyFYdCv8,212304,4
Ryan Castro,Jordan,5NXNrP5J2LhfkbI9ZfcNXI,Jordan,6y8z28epOv5FlaxDv1Lo5B,74,2022-05-24,176142,False,https://open.spotify.com/track/6y8z28epOv5FlaxDv1Lo5B,False,https://p.scdn.co/mp3-preview/3e04aede953a89331279781159a1d02b6541a7d4?cid=78e434819ce74de2a9da9bd344483f65,1,0.796,0.68,10,-5.555,0,0.37,0.0575,0.000683,0.103,0.71,179.923,audio_features,6y8z28epOv5FlaxDv1Lo5B,spotify:track:6y8z28epOv5FlaxDv1Lo5B,https://api.spotify.com/v1/tracks/6y8z28epOv5FlaxDv1Lo5B,https://api.spotify.com/v1/audio-analysis/6y8z28epOv5FlaxDv1Lo5B,176143,4
Anuel AA,LLNM2,6DJslQtfD7mGFGZpfiyrVf,Sufro,5KaOhT7vF4XdVtJ4eY3QF4,65,2022-12-09,276835,True,https://open.spotify.com/track/5KaOhT7vF4XdVtJ4eY3QF4,False,https://p.scdn.co/mp3-preview/46146c3d1295307b99a51018cb19600471d886c4?cid=78e434819ce74de2a9da9bd344483f65,7,0.662,0.83,1,-5.322,1,0.0902,0.0916,0.0,0.895,0.737,157.949,audio_features,5KaOhT7vF4XdVtJ4eY3QF4,spotify:track:5KaOhT7vF4XdVtJ4eY3QF4,https://api.spotify.com/v1/tracks/5KaOhT7vF4XdVtJ4eY3QF4,https://api.spotify.com/v1/audio-analysis/5KaOhT7vF4XdVtJ4eY3QF4,276835,4
Sebastian Yatra,Dharma,4qgRDM8Gyurf5hXV3LBmT8,Pareja Del Año,655JkvIwu2rDCaD1hPf04g,70,2022-01-28,195333,False,https://open.spotify.com/track/655JkvIwu2rDCaD1hPf04g,False,https://p.scdn.co/mp3-preview/c2fc7910279929b654491e1fe318cb88abaf5f18?cid=78e434819ce74de2a9da9bd344483f65,17,0.715,0.611,4,-5.094,0,0.0519,0.176,0.0,0.0949,0.776,79.971,audio_features,655JkvIwu2rDCaD1hPf04g,spotify:track:655JkvIwu2rDCaD1hPf04g,https://api.spotify.com/v1/tracks/655JkvIwu2rDCaD1hPf04g,https://api.spotify.com/v1/audio-analysis/655JkvIwu2rDCaD1hPf04g,195333,4
Daddy Yankee,LEGENDADDY,3rlJCPz7s7bTifG57wjFpt,BOMBÓN,4OAPnWJ3J5w4c4IBLh2chn,69,2022-03-25,182413,True,https://open.spotify.com/track/4OAPnWJ3J5w4c4IBLh2chn,False,https://p.scdn.co/mp3-preview/8bc859ba077af48c2d38afc905c3daf649935fce?cid=78e434819ce74de2a9da9bd344483f65,16,0.843,0.789,7,-2.801,1,0.247,0.0028,2.41e-05,0.0322,0.571,125.071,audio_features,4OAPnWJ3J5w4c4IBLh2chn,spotify:track:4OAPnWJ3J5w4c4IBLh2chn,https://api.spotify.com/v1/tracks/4OAPnWJ3J5w4c4IBLh2chn,https://api.spotify.com/v1/audio-analysis/4OAPnWJ3J5w4c4IBLh2chn,182413,4
Mike Bahía,De Qué Manera,6XBq5DhffYApT0TGZAQ9cH,De Qué Manera,3HMlb6Dh9OGr3CjV6IwjEP,69,2022-12-22,193125,False,https://open.spotify.com/track/3HMlb6Dh9OGr3CjV6IwjEP,False,https://p.scdn.co/mp3-preview/575374b473d68d4cfe04bdacaf7a0563c45b1e3d?cid=78e434819ce74de2a9da9bd344483f65,1,0.756,0.735,7,-6.178,1,0.0668,0.692,0.0,0.0715,0.558,92.028,audio_features,3HMlb6Dh9OGr3CjV6IwjEP,spotify:track:3HMlb6Dh9OGr3CjV6IwjEP,https://api.spotify.com/v1/tracks/3HMlb6Dh9OGr3CjV6IwjEP,https://api.spotify.com/v1/audio-analysis/3HMlb6Dh9OGr3CjV6IwjEP,193125,4
Arcángel,Sr. Santos,2AvuFDqTlnxvYhyVaLU6NY,JS4E,68e9XUS28xQRV9jghSx0NX,68,2022-12-01,237750,True,https://open.spotify.com/track/68e9XUS28xQRV9jghSx0NX,False,https://p.scdn.co/mp3-preview/7ccec5a4a9ec30f61f371be8c618d34dc02e7dab?cid=78e434819ce74de2a9da9bd344483f65,1,0.762,0.773,7,-7.663,0,0.0814,0.36,0.0,0.272,0.337,115.055,audio_features,68e9XUS28xQRV9jghSx0NX,spotify:track:68e9XUS28xQRV9jghSx0NX,https://api.spotify.com/v1/tracks/68e9XUS28xQRV9jghSx0NX,https://api.spotify.com/v1/audio-analysis/68e9XUS28xQRV9jghSx0NX,237750,4
Feid,Ferxxo 100,1qI0hQjYttNGAFzXR4Pu3H,Ferxxo 100,6ipzb1kHhWIxp1tS0vwqPl,73,2022-06-03,167973,False,https://open.spotify.com/track/6ipzb1kHhWIxp1tS0vwqPl,False,https://p.scdn.co/mp3-preview/6c1f85b4763dc5149d733cb786a108db4d60587b?cid=78e434819ce74de2a9da9bd344483f65,1,0.701,0.568,8,-3.389,0,0.067,0.252,0.0,0.153,0.577,164.062,audio_features,6ipzb1kHhWIxp1tS0vwqPl,spotify:track:6ipzb1kHhWIxp1tS0vwqPl,https://api.spotify.com/v1/tracks/6ipzb1kHhWIxp1tS0vwqPl,https://api.spotify.com/v1/audio-analysis/6ipzb1kHhWIxp1tS0vwqPl,167973,4
Anuel AA,LLNM2,6DJslQtfD7mGFGZpfiyrVf,Del Kilo,7qgovmYLU3BUltCBdYUPKg,65,2022-12-09,226165,True,https://open.spotify.com/track/7qgovmYLU3BUltCBdYUPKg,False,https://p.scdn.co/mp3-preview/45a6fe1015340ada86661b3b68adf3ff355d7bee?cid=78e434819ce74de2a9da9bd344483f65,12,0.885,0.818,6,-5.393,1,0.147,0.0541,5.09e-05,0.166,0.667,109.976,audio_features,7qgovmYLU3BUltCBdYUPKg,spotify:track:7qgovmYLU3BUltCBdYUPKg,https://api.spotify.com/v1/tracks/7qgovmYLU3BUltCBdYUPKg,https://api.spotify.com/v1/audio-analysis/7qgovmYLU3BUltCBdYUPKg,226165,4
Kim Loaiza,Devoto,417TYUiFFmZrHLGkTOTuJV,Devoto,5ggoKefe3Hk0UstyqSI8FA,71,2022-10-20,212571,False,https://open.spotify.com/track/5ggoKefe3Hk0UstyqSI8FA,False,https://p.scdn.co/mp3-preview/2548cb82143d38a08fcf33344c05f9b27fdfd717?cid=78e434819ce74de2a9da9bd344483f65,1,0.816,0.763,8,-4.488,0,0.0641,0.253,0.0,0.0967,0.313,104.952,audio_features,5ggoKefe3Hk0UstyqSI8FA,spotify:track:5ggoKefe3Hk0UstyqSI8FA,https://api.spotify.com/v1/tracks/5ggoKefe3Hk0UstyqSI8FA,https://api.spotify.com/v1/audio-analysis/5ggoKefe3Hk0UstyqSI8FA,212571,4
Ozuna,Arhbo [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],6rjTLZmOHDByOn63ZZomyY,Arhbo [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],139nCjBRQCLgnWNRxBKAC7,70,2022-08-26,219831,False,https://open.spotify.com/track/139nCjBRQCLgnWNRxBKAC7,False,https://p.scdn.co/mp3-preview/c57e0e6083e4e98fb8a444b571f2965a864c59a4?cid=78e434819ce74de2a9da9bd344483f65,1,0.675,0.888,11,-3.343,1,0.035,0.12,0.00967,0.337,0.526,119.018,audio_features,139nCjBRQCLgnWNRxBKAC7,spotify:track:139nCjBRQCLgnWNRxBKAC7,https://api.spotify.com/v1/tracks/139nCjBRQCLgnWNRxBKAC7,https://api.spotify.com/v1/audio-analysis/139nCjBRQCLgnWNRxBKAC7,219832,4
Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,7pijRxgRaBirPz6wDaJIp9,Lady Mi Amor,30Xh83fw03PZ2Wfm36H4EZ,70,2022-09-14,147066,False,https://open.spotify.com/track/30Xh83fw03PZ2Wfm36H4EZ,False,https://p.scdn.co/mp3-preview/8a40b9b3d00ba1cf3cfb785938bcc7315217cfea?cid=78e434819ce74de2a9da9bd344483f65,10,0.782,0.618,2,-5.288,1,0.055,0.0632,7.44e-05,0.15,0.752,93.016,audio_features,30Xh83fw03PZ2Wfm36H4EZ,spotify:track:30Xh83fw03PZ2Wfm36H4EZ,https://api.spotify.com/v1/tracks/30Xh83fw03PZ2Wfm36H4EZ,https://api.spotify.com/v1/audio-analysis/30Xh83fw03PZ2Wfm36H4EZ,147067,4
Maluma,The Love & Sex Tape,1CppHlux7Tg0ZUhWEaUudh,Nos Comemos Vivos,0bI5WRiDfU5BY38ufOJtGu,66,2022-06-10,225365,False,https://open.spotify.com/track/0bI5WRiDfU5BY38ufOJtGu,False,https://p.scdn.co/mp3-preview/82c6a5a3b7c2d42e08df65367c17176f94edef89?cid=78e434819ce74de2a9da9bd344483f65,3,0.822,0.719,10,-3.633,0,0.0576,0.165,2.48e-05,0.174,0.659,82.01,audio_features,0bI5WRiDfU5BY38ufOJtGu,spotify:track:0bI5WRiDfU5BY38ufOJtGu,https://api.spotify.com/v1/tracks/0bI5WRiDfU5BY38ufOJtGu,https://api.spotify.com/v1/audio-analysis/0bI5WRiDfU5BY38ufOJtGu,225366,4
Jay Wheeler,Emociones,4we3WMZMCvKmk6jfGe6t4t,No Confío,2UieOcTk0Kl4bzLVBW4oVj,62,2022-08-19,213000,True,https://open.spotify.com/track/2UieOcTk0Kl4bzLVBW4oVj,False,https://p.scdn.co/mp3-preview/8fef2e3a39ffcb2401459a2c45b3ae9ee83fee0e?cid=78e434819ce74de2a9da9bd344483f65,1,0.927,0.551,1,-7.704,1,0.0986,0.123,0.00269,0.115,0.304,119.982,audio_features,2UieOcTk0Kl4bzLVBW4oVj,spotify:track:2UieOcTk0Kl4bzLVBW4oVj,https://api.spotify.com/v1/tracks/2UieOcTk0Kl4bzLVBW4oVj,https://api.spotify.com/v1/audio-analysis/2UieOcTk0Kl4bzLVBW4oVj,213000,4
Daddy Yankee,LEGENDADDY,3rlJCPz7s7bTifG57wjFpt,RUMBATÓN,3XjN0mvFkQp1FMVM9Ro5hm,70,2022-03-25,248768,False,https://open.spotify.com/track/3XjN0mvFkQp1FMVM9Ro5hm,False,https://p.scdn.co/mp3-preview/f12fac08afee239d69b92b03a37ace85a8bced18?cid=78e434819ce74de2a9da9bd344483f65,5,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,audio_features,3XjN0mvFkQp1FMVM9Ro5hm,spotify:track:3XjN0mvFkQp1FMVM9Ro5hm,https://api.spotify.com/v1/tracks/3XjN0mvFkQp1FMVM9Ro5hm,https://api.spotify.com/v1/audio-analysis/3XjN0mvFkQp1FMVM9Ro5hm,248769,4
Feid,Si Te La Encuentras Por Ahí,29RDinslKobc2UKf1XcWn6,Si Te La Encuentras Por Ahí,02jLfqc9gMo8PkHEGHY3OT,74,2022-08-05,191573,False,https://open.spotify.com/track/02jLfqc9gMo8PkHEGHY3OT,False,https://p.scdn.co/mp3-preview/e4c2371b6ab3794e4072104272d4f49ff8b8729f?cid=78e434819ce74de2a9da9bd344483f65,1,0.743,0.576,8,-3.552,0,0.076,0.151,5.87e-05,0.128,0.455,171.945,audio_features,02jLfqc9gMo8PkHEGHY3OT,spotify:track:02jLfqc9gMo8PkHEGHY3OT,https://api.spotify.com/v1/tracks/02jLfqc9gMo8PkHEGHY3OT,https://api.spotify.com/v1/audio-analysis/02jLfqc9gMo8PkHEGHY3OT,191573,4
Camilo,Alaska,6un8b7BMCwlYBFxbf3rSnZ,Alaska,607ZGkxOxHJUVDEU3MZl86,65,2022-08-18,241106,False,https://open.spotify.com/track/607ZGkxOxHJUVDEU3MZl86,False,https://p.scdn.co/mp3-preview/ed9aba267910f7174daeeb0fc039df0dabf7a7b6?cid=78e434819ce74de2a9da9bd344483f65,1,0.588,0.866,8,-3.509,1,0.105,0.271,0.0,0.0502,0.952,178.145,audio_features,607ZGkxOxHJUVDEU3MZl86,spotify:track:607ZGkxOxHJUVDEU3MZl86,https://api.spotify.com/v1/tracks/607ZGkxOxHJUVDEU3MZl86,https://api.spotify.com/v1/audio-analysis/607ZGkxOxHJUVDEU3MZl86,241107,3
Brray,Corazón Roto,1Tet5B9nNy0B5pfVPRRfNQ,Corazón Roto,4x2cAn3IIBBMpXsU8UHS9k,64,2022-09-30,151373,False,https://open.spotify.com/track/4x2cAn3IIBBMpXsU8UHS9k,False,https://p.scdn.co/mp3-preview/eab449137d8b1378d6505f46a81c862afa9d357a?cid=78e434819ce74de2a9da9bd344483f65,1,0.862,0.664,1,-7.271,0,0.0482,0.323,3.99e-05,0.102,0.826,93.01,audio_features,4x2cAn3IIBBMpXsU8UHS9k,spotify:track:4x2cAn3IIBBMpXsU8UHS9k,https://api.spotify.com/v1/tracks/4x2cAn3IIBBMpXsU8UHS9k,https://api.spotify.com/v1/audio-analysis/4x2cAn3IIBBMpXsU8UHS9k,151373,4
